data,pais,variavel,valor
1998-01-01 00:00:00,Australia,"Juros (%, depósito)",4.33686440677966
1999-01-01 00:00:00,Australia,"Juros (%, depósito)",4.05911016949152
2000-01-01 00:00:00,Australia,"Juros (%, depósito)",4.90699152542373
2001-01-01 00:00:00,Australia,"Juros (%, depósito)",3.7375
2002-01-01 00:00:00,Australia,"Juros (%, depósito)",3.7
2003-01-01 00:00:00,Australia,"Juros (%, depósito)",3.50833333333333
2004-01-01 00:00:00,Australia,"Juros (%, depósito)",3.85
2005-01-01 00:00:00,Australia,"Juros (%, depósito)",3.89166666666667
2006-01-01 00:00:00,Australia,"Juros (%, depósito)",4.0625
2007-01-01 00:00:00,Australia,"Juros (%, depósito)",4.52916666666667
2008-01-01 00:00:00,Australia,"Juros (%, depósito)",4.725
2009-01-01 00:00:00,Australia,"Juros (%, depósito)",3.07916666666667
2010-01-01 00:00:00,Australia,"Juros (%, depósito)",4.2125
2011-01-01 00:00:00,Australia,"Juros (%, depósito)",4.3375
2012-01-01 00:00:00,Australia,"Juros (%, depósito)",3.91666666666667
2013-01-01 00:00:00,Australia,"Juros (%, depósito)",3.25
2014-01-01 00:00:00,Australia,"Juros (%, depósito)",2.90416666666667
2015-01-01 00:00:00,Australia,"Juros (%, depósito)",2.30416666666667
2016-01-01 00:00:00,Australia,"Juros (%, depósito)",2.14166666666667
2017-01-01 00:00:00,Australia,"Juros (%, depósito)",2.00833333333333
2018-01-01 00:00:00,Australia,"Juros (%, depósito)",1.97916666666667
2019-01-01 00:00:00,Australia,"Juros (%, depósito)",1.55833333333333
1982-01-01 00:00:00,Brazil,"Juros (%, depósito)",155.572245800344
1983-01-01 00:00:00,Brazil,"Juros (%, depósito)",154.03579131164
1984-01-01 00:00:00,Brazil,"Juros (%, depósito)",266.728499152458
1985-01-01 00:00:00,Brazil,"Juros (%, depósito)",294.417900577738
1986-01-01 00:00:00,Brazil,"Juros (%, depósito)",109.104878981375
1987-01-01 00:00:00,Brazil,"Juros (%, depósito)",399.669185599506
1988-01-01 00:00:00,Brazil,"Juros (%, depósito)",856.521054670321
1989-01-01 00:00:00,Brazil,"Juros (%, depósito)",5844.9835842771
1990-01-01 00:00:00,Brazil,"Juros (%, depósito)",9394.29317092605
1991-01-01 00:00:00,Brazil,"Juros (%, depósito)",913.467317036309
1992-01-01 00:00:00,Brazil,"Juros (%, depósito)",1560.18159815396
1993-01-01 00:00:00,Brazil,"Juros (%, depósito)",3293.50232545708
1994-01-01 00:00:00,Brazil,"Juros (%, depósito)",5175.2405527538
1995-01-01 00:00:00,Brazil,"Juros (%, depósito)",52.2464852077134
1996-01-01 00:00:00,Brazil,"Juros (%, depósito)",26.4484334127904
1997-01-01 00:00:00,Brazil,"Juros (%, depósito)",24.3506463193582
1998-01-01 00:00:00,Brazil,"Juros (%, depósito)",28.0033333333333
1999-01-01 00:00:00,Brazil,"Juros (%, depósito)",26.0225
2000-01-01 00:00:00,Brazil,"Juros (%, depósito)",17.1991666666667
2001-01-01 00:00:00,Brazil,"Juros (%, depósito)",17.8566666666667
2002-01-01 00:00:00,Brazil,"Juros (%, depósito)",19.1427279084507
2003-01-01 00:00:00,Brazil,"Juros (%, depósito)",21.9706904803307
2004-01-01 00:00:00,Brazil,"Juros (%, depósito)",15.4161509661468
2005-01-01 00:00:00,Brazil,"Juros (%, depósito)",17.6287476682326
2006-01-01 00:00:00,Brazil,"Juros (%, depósito)",13.9324026747455
2007-01-01 00:00:00,Brazil,"Juros (%, depósito)",10.5772525709938
2008-01-01 00:00:00,Brazil,"Juros (%, depósito)",11.6553322573294
2009-01-01 00:00:00,Brazil,"Juros (%, depósito)",9.2788317677565
2010-01-01 00:00:00,Brazil,"Juros (%, depósito)",8.87043931667786
2011-01-01 00:00:00,Brazil,"Juros (%, depósito)",10.9923648153524
2012-01-01 00:00:00,Brazil,"Juros (%, depósito)",7.90746650160068
2013-01-01 00:00:00,Brazil,"Juros (%, depósito)",7.80710378657161
2014-01-01 00:00:00,Brazil,"Juros (%, depósito)",10.0236351018781
2015-01-01 00:00:00,Brazil,"Juros (%, depósito)",12.6224588389549
2016-01-01 00:00:00,Brazil,"Juros (%, depósito)",12.4457643794587
2017-01-01 00:00:00,Brazil,"Juros (%, depósito)",8.5135331985483
2018-01-01 00:00:00,Brazil,"Juros (%, depósito)",6.87215891261149
2019-01-01 00:00:00,Brazil,"Juros (%, depósito)",5.43017528327146
2020-01-01 00:00:00,Brazil,"Juros (%, depósito)",2.19642732968407
2021-01-01 00:00:00,Brazil,"Juros (%, depósito)",4.348053883505
2022-01-01 00:00:00,Brazil,"Juros (%, depósito)",11.9994080248066
1971-01-01 00:00:00,Canada,"Juros (%, depósito)",4.41024590163934
1972-01-01 00:00:00,Canada,"Juros (%, depósito)",4.97768670309654
1973-01-01 00:00:00,Canada,"Juros (%, depósito)",6.3858378870674
1974-01-01 00:00:00,Canada,"Juros (%, depósito)",9.3125
1975-01-01 00:00:00,Canada,"Juros (%, depósito)",7.35416666666667
1976-01-01 00:00:00,Canada,"Juros (%, depósito)",8.64583333333333
1977-01-01 00:00:00,Canada,"Juros (%, depósito)",6.95833333333333
1978-01-01 00:00:00,Canada,"Juros (%, depósito)",8.1875
1979-01-01 00:00:00,Canada,"Juros (%, depósito)",11.3125
1980-01-01 00:00:00,Canada,"Juros (%, depósito)",11.5208333333333
1981-01-01 00:00:00,Canada,"Juros (%, depósito)",15.9583333333333
1982-01-01 00:00:00,Canada,"Juros (%, depósito)",12.9166666666667
1983-01-01 00:00:00,Canada,"Juros (%, depósito)",7.33333333333333
1984-01-01 00:00:00,Canada,"Juros (%, depósito)",8.9375
1985-01-01 00:00:00,Canada,"Juros (%, depósito)",7.79166666666667
1986-01-01 00:00:00,Canada,"Juros (%, depósito)",7.08333333333333
1987-01-01 00:00:00,Canada,"Juros (%, depósito)",5.6875
1988-01-01 00:00:00,Canada,"Juros (%, depósito)",6.64583333333333
1989-01-01 00:00:00,Canada,"Juros (%, depósito)",9.08333333333333
1990-01-01 00:00:00,Canada,"Juros (%, depósito)",9.85416666666667
1991-01-01 00:00:00,Canada,"Juros (%, depósito)",5.75
1992-01-01 00:00:00,Canada,"Juros (%, depósito)",3.91666666666667
1993-01-01 00:00:00,Canada,"Juros (%, depósito)",3.20833333333333
1994-01-01 00:00:00,Canada,"Juros (%, depósito)",3.98083333333333
1995-01-01 00:00:00,Canada,"Juros (%, depósito)",5.2825
1996-01-01 00:00:00,Canada,"Juros (%, depósito)",3.0025
1997-01-01 00:00:00,Canada,"Juros (%, depósito)",1.90333333333333
1998-01-01 00:00:00,Canada,"Juros (%, depósito)",3.07916666666667
1999-01-01 00:00:00,Canada,"Juros (%, depósito)",2.87916666666667
2000-01-01 00:00:00,Canada,"Juros (%, depósito)",3.48333333333333
2001-01-01 00:00:00,Canada,"Juros (%, depósito)",2.25416666666667
2002-01-01 00:00:00,Canada,"Juros (%, depósito)",0.829166666666667
2003-01-01 00:00:00,Canada,"Juros (%, depósito)",1.1
2004-01-01 00:00:00,Canada,"Juros (%, depósito)",0.783333333333333
2005-01-01 00:00:00,Canada,"Juros (%, depósito)",0.791666666666667
2006-01-01 00:00:00,Canada,"Juros (%, depósito)",1.825
2007-01-01 00:00:00,Canada,"Juros (%, depósito)",2.08333333333333
2008-01-01 00:00:00,Canada,"Juros (%, depósito)",1.5
2009-01-01 00:00:00,Canada,"Juros (%, depósito)",0.0958333333333333
2010-01-01 00:00:00,Canada,"Juros (%, depósito)",0.2
2011-01-01 00:00:00,Canada,"Juros (%, depósito)",0.475
2012-01-01 00:00:00,Canada,"Juros (%, depósito)",0.483333333333333
2013-01-01 00:00:00,Canada,"Juros (%, depósito)",0.55
2014-01-01 00:00:00,Canada,"Juros (%, depósito)",0.55
2015-01-01 00:00:00,Canada,"Juros (%, depósito)",0.075
2016-01-01 00:00:00,Canada,"Juros (%, depósito)",0.1
2017-01-01 00:00:00,Canada,"Juros (%, depósito)",0.1
2008-01-01 00:00:00,Switzerland,"Juros (%, depósito)",1.80583333333333
2009-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0916666666666667
2010-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0716666666666667
2011-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0558333333333333
2012-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0383333333333333
2013-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0333333333333333
2014-01-01 00:00:00,Switzerland,"Juros (%, depósito)",0.0291666666666667
2015-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.1425
2016-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.200833333333333
2017-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.271760460833333
2018-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.315815475833333
2019-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.351080896666667
2020-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.383657405833333
2021-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.4185307025
2022-01-01 00:00:00,Switzerland,"Juros (%, depósito)",-0.1522561575
1990-01-01 00:00:00,Cameroon,"Juros (%, depósito)",7.5
1991-01-01 00:00:00,Cameroon,"Juros (%, depósito)",7.5
1992-01-01 00:00:00,Cameroon,"Juros (%, depósito)",7.5
1993-01-01 00:00:00,Cameroon,"Juros (%, depósito)",7.75
1994-01-01 00:00:00,Cameroon,"Juros (%, depósito)",8.08333333333333
1995-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.5
1996-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.375
1997-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.04166666666667
1998-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
1999-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2000-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2001-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2002-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2003-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2004-01-01 00:00:00,Cameroon,"Juros (%, depósito)",5.0
2005-01-01 00:00:00,Cameroon,"Juros (%, depósito)",4.91666666666667
2006-01-01 00:00:00,Cameroon,"Juros (%, depósito)",4.33333333333333
2007-01-01 00:00:00,Cameroon,"Juros (%, depósito)",4.25
2008-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.75
2009-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.25
2010-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.25
2011-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.25
2012-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.25
2013-01-01 00:00:00,Cameroon,"Juros (%, depósito)",3.20833333333333
2014-01-01 00:00:00,Cameroon,"Juros (%, depósito)",2.6
2015-01-01 00:00:00,Cameroon,"Juros (%, depósito)",2.45
2016-01-01 00:00:00,Cameroon,"Juros (%, depósito)",2.45
2017-01-01 00:00:00,Cameroon,"Juros (%, depósito)",2.45
2018-01-01 00:00:00,Cameroon,"Juros (%, depósito)",2.45
1982-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",18.2916666666667
1983-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",19.5
1984-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",14.5
1985-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",16.5
1986-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",16.6733333333333
1987-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",14.0558333333333
1988-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",15.1766666666667
1989-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",15.6175
1990-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",21.1558333333333
1991-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",27.315
1992-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",15.8033333333333
1993-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",16.8975
1994-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",17.7233333333333
1995-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",23.8766666666667
1996-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",17.29
1997-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",13.025
1998-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",12.7566666666667
1999-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",14.3083333333333
2000-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",13.3819475
2001-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",11.7716611108333
2002-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",11.4583333330556
2003-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",10.4097222222222
2004-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",9.51388888888889
2005-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",10.1425
2006-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",9.77166666666667
2007-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",6.35083333333333
2008-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",4.15
2009-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",6.95916666666667
2010-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",5.32333333333333
2011-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",4.00916666666667
2012-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",4.73861111111111
2013-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",3.8775
2014-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",3.32277777777778
2015-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",2.37083333333333
2016-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",1.2125
2017-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",2.79433333333333
2018-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",4.01572786111484
2019-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",4.63510715625992
2020-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",2.58321623
2021-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",1.6071339575
2022-01-01 00:00:00,Costa Rica,"Juros (%, depósito)",3.07218076166667
2007-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.83
2008-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.865
2009-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.78
2010-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.9025
2011-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.84416666666667
2012-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.89
2013-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.89
2014-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.0275
2015-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.375
2016-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.77083333333333
2017-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.49583333333333
2018-01-01 00:00:00,Ecuador,"Juros (%, depósito)",3.62666666666667
2019-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.435
2020-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.77583333333333
2021-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.1625
2022-01-01 00:00:00,Ecuador,"Juros (%, depósito)",4.15916666666667
1966-01-01 00:00:00,France,"Juros (%, depósito)",3.0
1967-01-01 00:00:00,France,"Juros (%, depósito)",3.0
1968-01-01 00:00:00,France,"Juros (%, depósito)",3.0
1969-01-01 00:00:00,France,"Juros (%, depósito)",3.79166666666667
1970-01-01 00:00:00,France,"Juros (%, depósito)",4.125
1971-01-01 00:00:00,France,"Juros (%, depósito)",4.25
1972-01-01 00:00:00,France,"Juros (%, depósito)",4.25
1973-01-01 00:00:00,France,"Juros (%, depósito)",4.25
1974-01-01 00:00:00,France,"Juros (%, depósito)",6.25
1975-01-01 00:00:00,France,"Juros (%, depósito)",7.5
1976-01-01 00:00:00,France,"Juros (%, depósito)",6.5
1977-01-01 00:00:00,France,"Juros (%, depósito)",6.5
1978-01-01 00:00:00,France,"Juros (%, depósito)",6.5
1979-01-01 00:00:00,France,"Juros (%, depósito)",6.5
1980-01-01 00:00:00,France,"Juros (%, depósito)",7.25
1981-01-01 00:00:00,France,"Juros (%, depósito)",7.75
1982-01-01 00:00:00,France,"Juros (%, depósito)",8.5
1983-01-01 00:00:00,France,"Juros (%, depósito)",8.08333333333333
1984-01-01 00:00:00,France,"Juros (%, depósito)",7.08333333333333
1985-01-01 00:00:00,France,"Juros (%, depósito)",6.25
1986-01-01 00:00:00,France,"Juros (%, depósito)",5.0
1987-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1988-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1989-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1990-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1991-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1992-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1993-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1994-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1995-01-01 00:00:00,France,"Juros (%, depósito)",4.5
1996-01-01 00:00:00,France,"Juros (%, depósito)",3.66666666666667
1997-01-01 00:00:00,France,"Juros (%, depósito)",3.5
1998-01-01 00:00:00,France,"Juros (%, depósito)",3.20833333333333
1999-01-01 00:00:00,France,"Juros (%, depósito)",2.6875
2000-01-01 00:00:00,France,"Juros (%, depósito)",2.625
2001-01-01 00:00:00,France,"Juros (%, depósito)",3.0
2002-01-01 00:00:00,France,"Juros (%, depósito)",3.0
2003-01-01 00:00:00,France,"Juros (%, depósito)",2.6875
2004-01-01 00:00:00,France,"Juros (%, depósito)",2.25
2005-01-01 00:00:00,France,"Juros (%, depósito)",2.14583333333333
2006-01-01 00:00:00,France,"Juros (%, depósito)",2.4375
2007-01-01 00:00:00,France,"Juros (%, depósito)",2.85416666666667
2008-01-01 00:00:00,France,"Juros (%, depósito)",3.66666666666667
2009-01-01 00:00:00,France,"Juros (%, depósito)",1.91666666666667
2010-01-01 00:00:00,France,"Juros (%, depósito)",1.45833333333333
2011-01-01 00:00:00,France,"Juros (%, depósito)",2.08333333333333
2012-01-01 00:00:00,France,"Juros (%, depósito)",2.25
2013-01-01 00:00:00,France,"Juros (%, depósito)",1.59666666666667
2014-01-01 00:00:00,France,"Juros (%, depósito)",1.14583333333333
2015-01-01 00:00:00,France,"Juros (%, depósito)",0.895833333333333
2016-01-01 00:00:00,France,"Juros (%, depósito)",0.7575
2017-01-01 00:00:00,France,"Juros (%, depósito)",0.791666666666667
1960-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.375
1961-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.04166666666667
1962-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",2.79166666666667
1963-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",2.0
1964-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.25
1965-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.41666666666667
1966-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.5
1967-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.20833333333333
1968-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",5.41666666666667
1969-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",5.91666666666667
1970-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",5.20833333333333
1971-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.83333333333333
1972-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.14583333333333
1973-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",8.02083333333333
1974-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",9.5
1975-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",7.08333333333333
1976-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",7.54166666666667
1977-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.89583333333333
1978-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",6.08333333333333
1979-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",11.7083333333333
1980-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",14.125
1981-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",10.6666666666667
1982-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",12.4216666666667
1983-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",11.1925
1984-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",7.27166666666666
1985-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",11.7925
1986-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",9.85166666666666
1987-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",8.56916666666667
1988-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",8.54583333333333
1989-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",11.505
1990-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",12.5441666666667
1991-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",10.28
1992-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",7.46166666666667
1993-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.97
1994-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.65666666666667
1995-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.10916666666667
1996-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.045
1997-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",3.63166666666667
1998-01-01 00:00:00,United Kingdom,"Juros (%, depósito)",4.48333333333333
1978-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1979-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1980-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1981-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1982-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1983-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
1984-01-01 00:00:00,Ghana,"Juros (%, depósito)",15.0
1985-01-01 00:00:00,Ghana,"Juros (%, depósito)",15.75
1986-01-01 00:00:00,Ghana,"Juros (%, depósito)",17.0
1987-01-01 00:00:00,Ghana,"Juros (%, depósito)",17.5833333333333
1988-01-01 00:00:00,Ghana,"Juros (%, depósito)",16.5
1989-01-01 00:00:00,Ghana,"Juros (%, depósito)",15.5
1991-01-01 00:00:00,Ghana,"Juros (%, depósito)",21.3233333333333
1992-01-01 00:00:00,Ghana,"Juros (%, depósito)",16.3233333333333
1993-01-01 00:00:00,Ghana,"Juros (%, depósito)",23.6291666666667
1994-01-01 00:00:00,Ghana,"Juros (%, depósito)",23.1466666666667
1995-01-01 00:00:00,Ghana,"Juros (%, depósito)",28.7341666666667
1996-01-01 00:00:00,Ghana,"Juros (%, depósito)",34.4975
1997-01-01 00:00:00,Ghana,"Juros (%, depósito)",35.7591666666667
1998-01-01 00:00:00,Ghana,"Juros (%, depósito)",32.0491666666667
1999-01-01 00:00:00,Ghana,"Juros (%, depósito)",23.5625
2000-01-01 00:00:00,Ghana,"Juros (%, depósito)",28.6041666666667
2001-01-01 00:00:00,Ghana,"Juros (%, depósito)",30.8541666666667
2002-01-01 00:00:00,Ghana,"Juros (%, depósito)",16.2083333333333
2003-01-01 00:00:00,Ghana,"Juros (%, depósito)",14.3233333333333
2004-01-01 00:00:00,Ghana,"Juros (%, depósito)",13.625
2005-01-01 00:00:00,Ghana,"Juros (%, depósito)",10.1625
2006-01-01 00:00:00,Ghana,"Juros (%, depósito)",8.88541666666667
2007-01-01 00:00:00,Ghana,"Juros (%, depósito)",8.89583333333333
2008-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.285
2009-01-01 00:00:00,Ghana,"Juros (%, depósito)",17.0641666666667
2010-01-01 00:00:00,Ghana,"Juros (%, depósito)",12.8783333333333
2011-01-01 00:00:00,Ghana,"Juros (%, depósito)",8.90833333333333
2012-01-01 00:00:00,Ghana,"Juros (%, depósito)",10.05
2013-01-01 00:00:00,Ghana,"Juros (%, depósito)",12.35
2014-01-01 00:00:00,Ghana,"Juros (%, depósito)",12.9041666666667
2015-01-01 00:00:00,Ghana,"Juros (%, depósito)",13.3391666666667
2016-01-01 00:00:00,Ghana,"Juros (%, depósito)",13.0416666666667
2017-01-01 00:00:00,Ghana,"Juros (%, depósito)",14.0625
2018-01-01 00:00:00,Ghana,"Juros (%, depósito)",12.0833333333333
2019-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
2020-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
2021-01-01 00:00:00,Ghana,"Juros (%, depósito)",11.5
2022-01-01 00:00:00,Ghana,"Juros (%, depósito)",12.0520833333333
1992-01-01 00:00:00,Croatia,"Juros (%, depósito)",434.466990509276
1993-01-01 00:00:00,Croatia,"Juros (%, depósito)",379.312781557498
1994-01-01 00:00:00,Croatia,"Juros (%, depósito)",6.51949826688002
1995-01-01 00:00:00,Croatia,"Juros (%, depósito)",5.52468478332037
1996-01-01 00:00:00,Croatia,"Juros (%, depósito)",5.585
1997-01-01 00:00:00,Croatia,"Juros (%, depósito)",4.29666666666667
1998-01-01 00:00:00,Croatia,"Juros (%, depósito)",4.62083333333333
1999-01-01 00:00:00,Croatia,"Juros (%, depósito)",4.31083333333333
2000-01-01 00:00:00,Croatia,"Juros (%, depósito)",3.74166666666667
2001-01-01 00:00:00,Croatia,"Juros (%, depósito)",3.22916666666667
2002-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.88916666666667
2003-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.52666666666667
2004-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.87333333333333
2005-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.71416666666667
2006-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.715
2007-01-01 00:00:00,Croatia,"Juros (%, depósito)",2.33583333333333
2008-01-01 00:00:00,Croatia,"Juros (%, depósito)",2.82
2009-01-01 00:00:00,Croatia,"Juros (%, depósito)",3.20333333333333
2010-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.7575
2011-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.6975
2012-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.88166666666667
2013-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.52083333333333
2014-01-01 00:00:00,Croatia,"Juros (%, depósito)",1.35333333333333
2003-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.675
2004-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.7
2005-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.777
2006-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.56
2007-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.6014212321463
2008-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",13.3048512276057
2009-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",13.14
2010-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.94
2011-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",11.1615765030269
2012-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",14.8118430175014
2013-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",14.7627730560652
2014-01-01 00:00:00,"Iran, Islamic Rep.","Juros (%, depósito)",16.9421072305273
